visitID,siteID,plotID,projectID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
BLOCDAVMD1_2008-05-17,BLOCDAVMD1,NA,nn,2008-05-17,NA,NA,NA,NA,NA
MYERBRUMD1_2008-05-22,MYERBRUMD1,NA,nn,2008-05-22,NA,NA,NA,NA,NA
BARNDORMD1_2008-05-24,BARNDORMD1,NA,nn,2008-05-24,NA,NA,NA,NA,NA
CARLSHIMD1_2008-05-24,CARLSHIMD1,NA,nn,2008-05-24,NA,NA,NA,NA,NA
NICHALIMD1_2008-05-24,NICHALIMD1,NA,nn,2008-05-24,NA,NA,NA,NA,NA
DANIBARMD2_2008-05-26,DANIBARMD2,NA,nn,2008-05-26,NA,NA,NA,NA,NA
CARLSHIMD1_2008-05-26,CARLSHIMD1,NA,nn,2008-05-26,NA,NA,NA,NA,NA
SUBRSTEMD1_2008-05-27,SUBRSTEMD1,NA,nn,2008-05-27,NA,NA,NA,NA,NA
OBRICHRMD1_2008-05-28,OBRICHRMD1,NA,nn,2008-05-28,NA,NA,NA,NA,NA
ROHRSALMD1_2008-05-28,ROHRSALMD1,NA,nn,2008-05-28,NA,NA,NA,NA,NA
PERRCHRMD1_2008-05-28,PERRCHRMD1,NA,nn,2008-05-28,NA,NA,NA,NA,NA
SPEYPAUMD1_2008-05-29,SPEYPAUMD1,NA,nn,2008-05-29,NA,NA,NA,NA,NA
BALAELEMD1_2008-05-29,BALAELEMD1,NA,nn,2008-05-29,NA,NA,NA,NA,NA
MEGOPATMD2_2008-05-29,MEGOPATMD2,NA,nn,2008-05-29,NA,NA,NA,NA,NA
HAMIMARMD1_2008-05-30,HAMIMARMD1,NA,nn,2008-05-30,NA,NA,NA,NA,NA
ANDRKENVA1_2008-05-30,ANDRKENVA1,NA,nn,2008-05-30,NA,NA,NA,NA,NA
BURNNANMD1_2008-05-30,BURNNANMD1,NA,nn,2008-05-30,NA,NA,NA,NA,NA
PANCSAMMD1_2008-05-31,PANCSAMMD1,NA,nn,2008-05-31,NA,NA,NA,NA,NA
ANDEMIKMD1_2008-05-31,ANDEMIKMD1,NA,nn,2008-05-31,NA,NA,NA,NA,NA
CLARKELMD1_2008-05-31,CLARKELMD1,NA,nn,2008-05-31,NA,NA,NA,NA,NA
MEGOPATMD2_2008-05-31,MEGOPATMD2,NA,nn,2008-05-31,NA,NA,NA,NA,NA
THOMMARDC1_2008-06-02,THOMMARDC1,NA,nn,2008-06-02,NA,NA,NA,NA,NA
WISECELMD1_2008-06-02,WISECELMD1,NA,nn,2008-06-02,NA,NA,NA,NA,NA
FAGABERMD1_2008-06-02,FAGABERMD1,NA,nn,2008-06-02,NA,NA,NA,NA,NA
MCKEJANMD1_2008-06-02,MCKEJANMD1,NA,nn,2008-06-02,NA,NA,NA,NA,NA
LERNJEFMD1_2008-06-02,LERNJEFMD1,NA,nn,2008-06-02,NA,NA,NA,NA,NA
BARBJERMD1_2008-06-02,BARBJERMD1,NA,nn,2008-06-02,NA,NA,NA,NA,NA
TINIKATMD1_2008-06-03,TINIKATMD1,NA,nn,2008-06-03,NA,NA,NA,NA,NA
CONNBARMD1_2008-06-03,CONNBARMD1,NA,nn,2008-06-03,NA,NA,NA,NA,NA
YOUNKIMVA1_2008-06-03,YOUNKIMVA1,NA,nn,2008-06-03,NA,NA,NA,NA,NA
YOUNELIMD1_2008-06-03,YOUNELIMD1,NA,nn,2008-06-03,NA,NA,NA,NA,NA
MCCAKEVMD1_2008-06-03,MCCAKEVMD1,NA,nn,2008-06-03,NA,NA,NA,NA,NA
WRIGVENMD1_2008-06-04,WRIGVENMD1,NA,nn,2008-06-04,NA,NA,NA,NA,NA
MCCOJOHMD1_2008-06-04,MCCOJOHMD1,NA,nn,2008-06-04,NA,NA,NA,NA,NA
CAMPLIBMD1_2008-06-05,CAMPLIBMD1,NA,nn,2008-06-05,NA,NA,NA,NA,NA
HITCHBJMD1_2008-06-05,HITCHBJMD1,NA,nn,2008-06-05,NA,NA,NA,NA,NA
WOLFAMYDC1_2008-06-05,WOLFAMYDC1,NA,nn,2008-06-05,NA,NA,NA,NA,NA
PERNMIKMD1_2008-06-05,PERNMIKMD1,NA,nn,2008-06-05,NA,NA,NA,NA,NA
WILLTERMD1_2008-06-05,WILLTERMD1,NA,nn,2008-06-05,NA,NA,NA,NA,NA
TAYLOESVA1_2008-06-06,TAYLOESVA1,NA,nn,2008-06-06,NA,NA,NA,NA,NA
BALASUCMD1_2008-06-07,BALASUCMD1,NA,nn,2008-06-07,NA,NA,NA,NA,NA
BLANBETMD1_2008-06-07,BLANBETMD1,NA,nn,2008-06-07,NA,NA,NA,NA,NA
RAUNERIMD1_2008-06-09,RAUNERIMD1,NA,nn,2008-06-09,NA,NA,NA,NA,NA
SHEEMARMD1_2008-06-09,SHEEMARMD1,NA,nn,2008-06-09,NA,NA,NA,NA,NA
SCHIMARMD1_2008-06-09,SCHIMARMD1,NA,nn,2008-06-09,NA,NA,NA,NA,NA
SALAJENMD1_2008-06-09,SALAJENMD1,NA,nn,2008-06-09,NA,NA,NA,NA,NA
CAMPGLOMD1_2008-06-09,CAMPGLOMD1,NA,nn,2008-06-09,NA,NA,NA,NA,NA
OWENJOHMD1_2008-06-10,OWENJOHMD1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
CAMPLIBMD1_2008-06-10,CAMPLIBMD1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
MANNJANDC1_2008-06-10,MANNJANDC1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
GIRAANGMD1_2008-06-10,GIRAANGMD1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
LEONTESDC1_2008-06-10,LEONTESDC1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
MOSMCARMD1_2008-06-10,MOSMCARMD1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
SARGMARMD1_2008-06-10,SARGMARMD1,NA,nn,2008-06-10,NA,NA,NA,NA,NA
PICCLINMD1_2008-06-11,PICCLINMD1,NA,nn,2008-06-11,NA,NA,NA,NA,NA
HAMMBARMD1_2008-06-11,HAMMBARMD1,NA,nn,2008-06-11,NA,NA,NA,NA,NA
VERSBETMD1_2008-06-11,VERSBETMD1,NA,nn,2008-06-11,NA,NA,NA,NA,NA
STANJEFMD1_2008-06-11,STANJEFMD1,NA,nn,2008-06-11,NA,NA,NA,NA,NA
JACOSYDMD1_2008-06-11,JACOSYDMD1,NA,nn,2008-06-11,NA,NA,NA,NA,NA
PICKCREMD1_2008-06-12,PICKCREMD1,NA,nn,2008-06-12,NA,NA,NA,NA,NA
WOODELEVA1_2008-06-12,WOODELEVA1,NA,nn,2008-06-12,NA,NA,NA,NA,NA
SINGDADMD1_2008-06-12,SINGDADMD1,NA,nn,2008-06-12,NA,NA,NA,NA,NA
VONGJENMD1_2008-06-12,VONGJENMD1,NA,nn,2008-06-12,NA,NA,NA,NA,NA
MILLJOEMD1_2008-06-13,MILLJOEMD1,NA,nn,2008-06-13,NA,NA,NA,NA,NA
KORRHARMD1_2008-06-13,KORRHARMD1,NA,nn,2008-06-13,NA,NA,NA,NA,NA
GOROCARDC1_2008-06-13,GOROCARDC1,NA,nn,2008-06-13,NA,NA,NA,NA,NA
FARYSIMMD1_2008-06-13,FARYSIMMD1,NA,nn,2008-06-13,NA,NA,NA,NA,NA
JORABONVA1_2008-06-14,JORABONVA1,NA,nn,2008-06-14,NA,NA,NA,NA,NA
PHARAIMMD1_2008-06-14,PHARAIMMD1,NA,nn,2008-06-14,NA,NA,NA,NA,NA
TATEJUAMD1_2008-06-14,TATEJUAMD1,NA,nn,2008-06-14,NA,NA,NA,NA,NA
MCCOCHRMD1_2008-06-16,MCCOCHRMD1,NA,nn,2008-06-16,NA,NA,NA,NA,NA
GALLMONVA1_2008-06-16,GALLMONVA1,NA,nn,2008-06-16,NA,NA,NA,NA,NA
MAHOJIMMD1_2008-06-16,MAHOJIMMD1,NA,nn,2008-06-16,NA,NA,NA,NA,NA
PHARAIMMD1_2008-06-16,PHARAIMMD1,NA,nn,2008-06-16,NA,NA,NA,NA,NA
MORRCHRVA1_2008-06-16,MORRCHRVA1,NA,nn,2008-06-16,NA,NA,NA,NA,NA
FARYSIMMD1_2008-06-16,FARYSIMMD1,NA,nn,2008-06-16,NA,NA,NA,NA,NA
COULMARMD1_2008-06-17,COULMARMD1,NA,nn,2008-06-17,NA,NA,NA,NA,NA
COLSKATMD1_2008-06-17,COLSKATMD1,NA,nn,2008-06-17,NA,NA,NA,NA,NA
MOLIKARMD1_2008-06-17,MOLIKARMD1,NA,nn,2008-06-17,NA,NA,NA,NA,NA
WIKACORMD1_2008-06-17,WIKACORMD1,NA,nn,2008-06-17,NA,NA,NA,NA,NA
GECACARVA1_2008-06-18,GECACARVA1,NA,nn,2008-06-18,NA,NA,NA,NA,NA
WHITLAUDC1_2008-06-18,WHITLAUDC1,NA,nn,2008-06-18,NA,NA,NA,NA,NA
CAUSSUSMD1_2008-06-18,CAUSSUSMD1,NA,nn,2008-06-18,NA,NA,NA,NA,NA
WILLTINVA1_2008-06-18,WILLTINVA1,NA,nn,2008-06-18,NA,NA,NA,NA,NA
DELUKARVA1_2008-06-18,DELUKARVA1,NA,nn,2008-06-18,NA,NA,NA,NA,NA
GIESALLVA1_2008-06-19,GIESALLVA1,NA,nn,2008-06-19,NA,NA,NA,NA,NA
COLALISMD1_2008-06-19,COLALISMD1,NA,nn,2008-06-19,NA,NA,NA,NA,NA
KRAMPAUMD1_2008-06-19,KRAMPAUMD1,NA,nn,2008-06-19,NA,NA,NA,NA,NA
REIKROBMD1_2008-06-19,REIKROBMD1,NA,nn,2008-06-19,NA,NA,NA,NA,NA
SCHLROBMD1_2008-06-19,SCHLROBMD1,NA,nn,2008-06-19,NA,NA,NA,NA,NA
LIEBJUDMD1_2008-06-19,LIEBJUDMD1,NA,nn,2008-06-19,NA,NA,NA,NA,NA
JACOMERMD1_2008-06-20,JACOMERMD1,NA,nn,2008-06-20,NA,NA,NA,NA,NA
KEYESUSMD1_2008-06-20,KEYESUSMD1,NA,nn,2008-06-20,NA,NA,NA,NA,NA
MCKEANNVA1_2008-06-20,MCKEANNVA1,NA,nn,2008-06-20,NA,NA,NA,NA,NA
BEALTOMMD1_2008-06-20,BEALTOMMD1,NA,nn,2008-06-20,NA,NA,NA,NA,NA
SULLPAUVA1_2008-06-20,SULLPAUVA1,NA,nn,2008-06-20,NA,NA,NA,NA,NA
SOLIAPRMD1_2008-06-21,SOLIAPRMD1,NA,nn,2008-06-21,NA,NA,NA,NA,NA
DAVIKELVA1_2008-06-21,DAVIKELVA1,NA,nn,2008-06-21,NA,NA,NA,NA,NA
FUISLISVA1_2008-06-22,FUISLISVA1,NA,nn,2008-06-22,NA,NA,NA,NA,NA
FISHFERVA1_2008-06-22,FISHFERVA1,NA,nn,2008-06-22,NA,NA,NA,NA,NA
SALOSHEMD1_2008-06-22,SALOSHEMD1,NA,nn,2008-06-22,NA,NA,NA,NA,NA
HAWNJANVA1_2008-06-23,HAWNJANVA1,NA,nn,2008-06-23,NA,NA,NA,NA,NA
BRENSTEMD1_2008-06-23,BRENSTEMD1,NA,nn,2008-06-23,NA,NA,NA,NA,NA
EDEREDWVA1_2008-06-23,EDEREDWVA1,NA,nn,2008-06-23,NA,NA,NA,NA,NA
PADORAMVA1_2008-06-23,PADORAMVA1,NA,nn,2008-06-23,NA,NA,NA,NA,NA
REITBOBMD1_2008-06-24,REITBOBMD1,NA,nn,2008-06-24,NA,NA,NA,NA,NA
STORPATMD1_2008-06-24,STORPATMD1,NA,nn,2008-06-24,NA,NA,NA,NA,NA
TRAUPATVA1_2008-06-24,TRAUPATVA1,NA,nn,2008-06-24,NA,NA,NA,NA,NA
HUTCBARVA1_2008-06-24,HUTCBARVA1,NA,nn,2008-06-24,NA,NA,NA,NA,NA
SMITMARMD1_2008-06-25,SMITMARMD1,NA,nn,2008-06-25,NA,NA,NA,NA,NA
MAZUJENMD1_2008-06-25,MAZUJENMD1,NA,nn,2008-06-25,NA,NA,NA,NA,NA
CAMPROSMD1_2008-06-25,CAMPROSMD1,NA,nn,2008-06-25,NA,NA,NA,NA,NA
NZPAMAZDC1_2008-06-25,NZPAMAZDC1,NA,nn,2008-06-25,NA,NA,NA,NA,NA
WILDANNVA1_2008-06-26,WILDANNVA1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
REUTSHAMD1_2008-06-26,REUTSHAMD1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
THOMCARMD1_2008-06-26,THOMCARMD1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
RUSSJODMD1_2008-06-26,RUSSJODMD1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
WOLFKARDC1_2008-06-26,WOLFKARDC1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
JACOAMYMD1_2008-06-26,JACOAMYMD1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
HOROBONVA1_2008-06-26,HOROBONVA1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
WILLTINVA1_2008-06-26,WILLTINVA1,NA,nn,2008-06-26,NA,NA,NA,NA,NA
MISSEDDC1_2008-06-27,MISSEDDC1,NA,nn,2008-06-27,NA,NA,NA,NA,NA
MESEBARMD1_2008-06-27,MESEBARMD1,NA,nn,2008-06-27,NA,NA,NA,NA,NA
JACOAMYMD1_2008-06-27,JACOAMYMD1,NA,nn,2008-06-27,NA,NA,NA,NA,NA
SOLLCHRMD1_2008-06-27,SOLLCHRMD1,NA,nn,2008-06-27,NA,NA,NA,NA,NA
LORAJORMD1_2008-06-28,LORAJORMD1,NA,nn,2008-06-28,NA,NA,NA,NA,NA
MCDOELIVA1_2008-06-29,MCDOELIVA1,NA,nn,2008-06-29,NA,NA,NA,NA,NA
LYONLYNVA1_2008-06-30,LYONLYNVA1,NA,nn,2008-06-30,NA,NA,NA,NA,NA
CYRUALLMD1_2008-06-30,CYRUALLMD1,NA,nn,2008-06-30,NA,NA,NA,NA,NA
UNGELAUDC1_2008-06-30,UNGELAUDC1,NA,nn,2008-06-30,NA,NA,NA,NA,NA
BAINANDMD1_2008-06-30,BAINANDMD1,NA,nn,2008-06-30,NA,NA,NA,NA,NA
MORRJESMD1_2008-06-30,MORRJESMD1,NA,nn,2008-06-30,NA,NA,NA,NA,NA
KOSLDREMD1_2008-06-30,KOSLDREMD1,NA,nn,2008-06-30,NA,NA,NA,NA,NA
MILLPAUMD1_2008-07-01,MILLPAUMD1,NA,nn,2008-07-01,NA,NA,NA,NA,NA
DAVIALIVA1_2008-07-01,DAVIALIVA1,NA,nn,2008-07-01,NA,NA,NA,NA,NA
WOODPAUVA1_2008-07-01,WOODPAUVA1,NA,nn,2008-07-01,NA,NA,NA,NA,NA
LANDCELVA1_2008-07-01,LANDCELVA1,NA,nn,2008-07-01,NA,NA,NA,NA,NA
LUCAJILMD1_2008-07-01,LUCAJILMD1,NA,nn,2008-07-01,NA,NA,NA,NA,NA
GAETHEAMD1_2008-07-02,GAETHEAMD1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
GELLNERMD1_2008-07-02,GELLNERMD1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
STURCARMD1_2008-07-02,STURCARMD1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
PHELCLADC1_2008-07-02,PHELCLADC1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
DRAKBERMD1_2008-07-02,DRAKBERMD1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
MCNAKRIMD1_2008-07-02,MCNAKRIMD1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
SANFCARMD1_2008-07-02,SANFCARMD1,NA,nn,2008-07-02,NA,NA,NA,NA,NA
CONAGAIMD1_2008-07-03,CONAGAIMD1,NA,nn,2008-07-03,NA,NA,NA,NA,NA
WATSPATDC1_2008-07-03,WATSPATDC1,NA,nn,2008-07-03,NA,NA,NA,NA,NA
KNIGSALVA1_2008-07-03,KNIGSALVA1,NA,nn,2008-07-03,NA,NA,NA,NA,NA
CLARCOLDC1_2008-07-03,CLARCOLDC1,NA,nn,2008-07-03,NA,NA,NA,NA,NA
WARDDOUVA1_2008-07-05,WARDDOUVA1,NA,nn,2008-07-05,NA,NA,NA,NA,NA
WILLRAJMD1_2008-07-06,WILLRAJMD1,NA,nn,2008-07-06,NA,NA,NA,NA,NA
BURRANDMD2_2008-07-07,BURRANDMD2,NA,nn,2008-07-07,NA,NA,NA,NA,NA
KAMILEIVA1_2008-07-07,KAMILEIVA1,NA,nn,2008-07-07,NA,NA,NA,NA,NA
MILLPAUMD1_2008-07-07,MILLPAUMD1,NA,nn,2008-07-07,NA,NA,NA,NA,NA
SILLSCOMD1_2008-07-07,SILLSCOMD1,NA,nn,2008-07-07,NA,NA,NA,NA,NA
ROTHPAUVA1_2008-07-08,ROTHPAUVA1,NA,nn,2008-07-08,NA,NA,NA,NA,NA
KINDFARMD1_2008-07-08,KINDFARMD1,NA,nn,2008-07-08,NA,NA,NA,NA,NA
BURDROBVA1_2008-07-08,BURDROBVA1,NA,nn,2008-07-08,NA,NA,NA,NA,NA
JAKOELVVA1_2008-07-08,JAKOELVVA1,NA,nn,2008-07-08,NA,NA,NA,NA,NA
STEWBETMD1_2008-07-08,STEWBETMD1,NA,nn,2008-07-08,NA,NA,NA,NA,NA
LAFOMELVA1_2008-07-08,LAFOMELVA1,NA,nn,2008-07-08,NA,NA,NA,NA,NA
CORCJOEMD2_2008-07-09,CORCJOEMD2,NA,nn,2008-07-09,NA,NA,NA,NA,NA
STUECHRVA1_2008-07-09,STUECHRVA1,NA,nn,2008-07-09,NA,NA,NA,NA,NA
PIROELADC1_2008-07-09,PIROELADC1,NA,nn,2008-07-09,NA,NA,NA,NA,NA
GERYERIMD1_2008-07-09,GERYERIMD1,NA,nn,2008-07-09,NA,NA,NA,NA,NA
VOSSCOLVA1_2008-07-10,VOSSCOLVA1,NA,nn,2008-07-10,NA,NA,NA,NA,NA
MORAANGMD1_2008-07-10,MORAANGMD1,NA,nn,2008-07-10,NA,NA,NA,NA,NA
NEWBCARVA1_2008-07-11,NEWBCARVA1,NA,nn,2008-07-11,NA,NA,NA,NA,NA
BROWANNMD1_2008-07-11,BROWANNMD1,NA,nn,2008-07-11,NA,NA,NA,NA,NA
BRIGKIMMD1_2008-07-11,BRIGKIMMD1,NA,nn,2008-07-11,NA,NA,NA,NA,NA
OMLAKEVMD1_2008-07-11,OMLAKEVMD1,NA,nn,2008-07-11,NA,NA,NA,NA,NA
ONTAHOUDC1_2008-07-11,ONTAHOUDC1,NA,nn,2008-07-11,NA,NA,NA,NA,NA
WALKPATVA1_2008-07-12,WALKPATVA1,NA,nn,2008-07-12,NA,NA,NA,NA,NA
MCLERICMD1_2008-07-12,MCLERICMD1,NA,nn,2008-07-12,NA,NA,NA,NA,NA
HALLDEBVA1_2008-07-12,HALLDEBVA1,NA,nn,2008-07-12,NA,NA,NA,NA,NA
DONOLORDC1_2008-07-12,DONOLORDC1,NA,nn,2008-07-12,NA,NA,NA,NA,NA
BUISNORVA1_2008-07-13,BUISNORVA1,NA,nn,2008-07-13,NA,NA,NA,NA,NA
SCHUDONMD1_2008-07-14,SCHUDONMD1,NA,nn,2008-07-14,NA,NA,NA,NA,NA
EVANMICMD1_2008-07-15,EVANMICMD1,NA,nn,2008-07-15,NA,NA,NA,NA,NA
GARDVALMD1_2008-07-15,GARDVALMD1,NA,nn,2008-07-15,NA,NA,NA,NA,NA
CRONCHRVA1_2008-07-15,CRONCHRVA1,NA,nn,2008-07-15,NA,NA,NA,NA,NA
GOMEKARMD1_2008-07-15,GOMEKARMD1,NA,nn,2008-07-15,NA,NA,NA,NA,NA
JACKALADC1_2008-07-15,JACKALADC1,NA,nn,2008-07-15,NA,NA,NA,NA,NA
BOONGREMD1_2008-07-16,BOONGREMD1,NA,nn,2008-07-16,NA,NA,NA,NA,NA
WILELINMD1_2008-07-16,WILELINMD1,NA,nn,2008-07-16,NA,NA,NA,NA,NA
EGANMARMD1_2008-07-16,EGANMARMD1,NA,nn,2008-07-16,NA,NA,NA,NA,NA
DAVIALIVA1_2008-07-17,DAVIALIVA1,NA,nn,2008-07-17,NA,NA,NA,NA,NA
HULLJEFVA1_2008-07-17,HULLJEFVA1,NA,nn,2008-07-17,NA,NA,NA,NA,NA
WAPLEESVA1_2008-07-17,WAPLEESVA1,NA,nn,2008-07-17,NA,NA,NA,NA,NA
SIMOROSVA1_2008-07-18,SIMOROSVA1,NA,nn,2008-07-18,NA,NA,NA,NA,NA
KESTSABDC1_2008-07-18,KESTSABDC1,NA,nn,2008-07-18,NA,NA,NA,NA,NA
ZAMBTRAMD1_2008-07-18,ZAMBTRAMD1,NA,nn,2008-07-18,NA,NA,NA,NA,NA
FREYFREMD1_2008-07-18,FREYFREMD1,NA,nn,2008-07-18,NA,NA,NA,NA,NA
HUNTDAVMD2_2008-07-18,HUNTDAVMD2,NA,nn,2008-07-18,NA,NA,NA,NA,NA
PATTPARMD1_2008-07-19,PATTPARMD1,NA,nn,2008-07-19,NA,NA,NA,NA,NA
LINDHANMD1_2008-07-19,LINDHANMD1,NA,nn,2008-07-19,NA,NA,NA,NA,NA
DECHKIMMD2_2008-07-20,DECHKIMMD2,NA,nn,2008-07-20,NA,NA,NA,NA,NA
EGGELESVA1_2008-07-21,EGGELESVA1,NA,nn,2008-07-21,NA,NA,NA,NA,NA
SHAYSARMD1_2008-07-21,SHAYSARMD1,NA,nn,2008-07-21,NA,NA,NA,NA,NA
FOOSDAVVA1_2008-07-21,FOOSDAVVA1,NA,nn,2008-07-21,NA,NA,NA,NA,NA
ASSMCARMD1_2008-07-21,ASSMCARMD1,NA,nn,2008-07-21,NA,NA,NA,NA,NA
OLONMARDC1_2008-07-21,OLONMARDC1,NA,nn,2008-07-21,NA,NA,NA,NA,NA
NAYLMICMD2_2008-07-21,NAYLMICMD2,NA,nn,2008-07-21,NA,NA,NA,NA,NA
REITBOBMD1_2008-07-22,REITBOBMD1,NA,nn,2008-07-22,NA,NA,NA,NA,NA
LLANMATMD1_2008-07-23,LLANMATMD1,NA,nn,2008-07-23,NA,NA,NA,NA,NA
BROWANNDC1_2008-07-23,BROWANNDC1,NA,nn,2008-07-23,NA,NA,NA,NA,NA
GALLTERMD1_2008-07-23,GALLTERMD1,NA,nn,2008-07-23,NA,NA,NA,NA,NA
NZPAMAZDC1_2008-07-23,NZPAMAZDC1,NA,nn,2008-07-23,NA,NA,NA,NA,NA
NZPFRONVA1_2008-07-24,NZPFRONVA1,NA,nn,2008-07-24,NA,NA,NA,NA,NA
THOMSUEMD1_2008-07-24,THOMSUEMD1,NA,nn,2008-07-24,NA,NA,NA,NA,NA
WRIGNOAMD1_2008-07-25,WRIGNOAMD1,NA,nn,2008-07-25,NA,NA,NA,NA,NA
CANTBOBMD1_2008-07-25,CANTBOBMD1,NA,nn,2008-07-25,NA,NA,NA,NA,NA
DALEELIMD1_2008-07-25,DALEELIMD1,NA,nn,2008-07-25,NA,NA,NA,NA,NA
MUTRCYNVA1_2008-07-25,MUTRCYNVA1,NA,nn,2008-07-25,NA,NA,NA,NA,NA
GOCHJOAMD1_2008-07-25,GOCHJOAMD1,NA,nn,2008-07-25,NA,NA,NA,NA,NA
MILLLORVA1_2008-07-26,MILLLORVA1,NA,nn,2008-07-26,NA,NA,NA,NA,NA
MULLJOYVA1_2008-07-26,MULLJOYVA1,NA,nn,2008-07-26,NA,NA,NA,NA,NA
YOUNKIMVA1_2008-07-27,YOUNKIMVA1,NA,nn,2008-07-27,NA,NA,NA,NA,NA
LANGANKVA1_2008-07-27,LANGANKVA1,NA,nn,2008-07-27,NA,NA,NA,NA,NA
FORCBREVA1_2008-07-28,FORCBREVA1,NA,nn,2008-07-28,NA,NA,NA,NA,NA
FUISLISVA1_2008-07-28,FUISLISVA1,NA,nn,2008-07-28,NA,NA,NA,NA,NA
WIEBFRAMD1_2008-07-28,WIEBFRAMD1,NA,nn,2008-07-28,NA,NA,NA,NA,NA
MARRPETMD2_2008-07-29,MARRPETMD2,NA,nn,2008-07-29,NA,NA,NA,NA,NA
ODELVINMD2_2008-07-30,ODELVINMD2,NA,nn,2008-07-30,NA,NA,NA,NA,NA
OWENDORVA1_2008-07-30,OWENDORVA1,NA,nn,2008-07-30,NA,NA,NA,NA,NA
MORAJANMD1_2008-08-04,MORAJANMD1,NA,nn,2008-08-04,NA,NA,NA,NA,NA
MANNJANDC1_2009-03-15,MANNJANDC1,NA,nn,2009-03-15,NA,NA,NA,NA,NA
NZPAMAZDC1_2009-04-30,NZPAMAZDC1,NA,nn,2009-04-30,NA,NA,NA,NA,NA
NZPEDZODC1_2009-05-02,NZPEDZODC1,NA,nn,2009-05-02,NA,NA,NA,NA,NA
STANJEFMD1_2009-05-07,STANJEFMD1,NA,nn,2009-05-07,NA,NA,NA,NA,NA
PERRCHRMD1_2009-05-08,PERRCHRMD1,NA,nn,2009-05-08,NA,NA,NA,NA,NA
REITBOBMD1_2009-05-10,REITBOBMD1,NA,nn,2009-05-10,NA,NA,NA,NA,NA
RAUNERIMD1_2009-05-11,RAUNERIMD1,NA,nn,2009-05-11,NA,NA,NA,NA,NA
CAMPGLOMD1_2009-05-12,CAMPGLOMD1,NA,nn,2009-05-12,NA,NA,NA,NA,NA
STEWBETMD1_2009-05-13,STEWBETMD1,NA,nn,2009-05-13,NA,NA,NA,NA,NA
NICHSANMD1_2009-05-14,NICHSANMD1,NA,nn,2009-05-14,NA,NA,NA,NA,NA
SCHLROBMD1_2009-05-15,SCHLROBMD1,NA,nn,2009-05-15,NA,NA,NA,NA,NA
ZAMBTRAMD1_2009-05-15,ZAMBTRAMD1,NA,nn,2009-05-15,NA,NA,NA,NA,NA
JACOSYDMD1_2009-05-16,JACOSYDMD1,NA,nn,2009-05-16,NA,NA,NA,NA,NA
BOONGREMD1_2009-05-18,BOONGREMD1,NA,nn,2009-05-18,NA,NA,NA,NA,NA
EGANMARMD1_2009-05-18,EGANMARMD1,NA,nn,2009-05-18,NA,NA,NA,NA,NA
MOSMCARMD1_2009-05-19,MOSMCARMD1,NA,nn,2009-05-19,NA,NA,NA,NA,NA
WOODPAUVA1_2009-05-19,WOODPAUVA1,NA,nn,2009-05-19,NA,NA,NA,NA,NA
PANCSAMMD1_2009-05-20,PANCSAMMD1,NA,nn,2009-05-20,NA,NA,NA,NA,NA
DANIBARMD2_2009-05-20,DANIBARMD2,NA,nn,2009-05-20,NA,NA,NA,NA,NA
FARYSIMMD1_2009-05-20,FARYSIMMD1,NA,nn,2009-05-20,NA,NA,NA,NA,NA
SIMOROSVA1_2009-05-21,SIMOROSVA1,NA,nn,2009-05-21,NA,NA,NA,NA,NA
ANDEMIKMD1_2009-05-21,ANDEMIKMD1,NA,nn,2009-05-21,NA,NA,NA,NA,NA
BALAELEMD1_2009-05-21,BALAELEMD1,NA,nn,2009-05-21,NA,NA,NA,NA,NA
BEALTOMMD1_2009-05-22,BEALTOMMD1,NA,nn,2009-05-22,NA,NA,NA,NA,NA
BARNDORMD1_2009-05-22,BARNDORMD1,NA,nn,2009-05-22,NA,NA,NA,NA,NA
NEWBCARVA1_2009-05-22,NEWBCARVA1,NA,nn,2009-05-22,NA,NA,NA,NA,NA
MORRJESMD1_2009-05-23,MORRJESMD1,NA,nn,2009-05-23,NA,NA,NA,NA,NA
WIKACORMD1_2009-05-23,WIKACORMD1,NA,nn,2009-05-23,NA,NA,NA,NA,NA
BURDROBVA1_2009-05-25,BURDROBVA1,NA,nn,2009-05-25,NA,NA,NA,NA,NA
SPEYPAUMD1_2009-05-27,SPEYPAUMD1,NA,nn,2009-05-27,NA,NA,NA,NA,NA
